X,Y
72.46783996907274,33.35620099447197
67.43995255179212,31.044838822479292
-5.896521512126922,13.131677232428297
74.0630368892721,31.588254800852845
65.1865928509212,30.10542943288403
32.96488224912077,19.641922160437765
53.52156240651867,22.96430183468146
-12.077585565416431,13.034789884349168
46.95187847221908,26.329621182852602
60.06608713563854,29.994690595247544
2.100359471021214,12.895394051084502
29.082869210488425,17.54622667057794
3.6216392358833644,14.04264788481583
-8.502496210325587,11.276918020521013
34.3896437533887,24.106927226066436
53.43758264918699,29.132471786090615
36.48499312109778,19.700045571073353
57.71621050452244,26.117012708539548
38.760603815917314,23.666267479012937
6.762402159583566,19.72426703144011
38.368058743596954,22.214786005301818
-9.64927352336085,15.950156027919704
25.88964764522504,16.627860762045103
-13.453698775113514,10.683769718249863
-6.509046273914992,12.228208998787325
37.37730330284905,25.631222314867152
3.720840892368976,17.825863318276035
36.556186323469746,24.541940974498598
-12.332491068328348,16.516480110197044
47.94142565165387,23.36970672092754
40.132985104679214,25.701288268075064
-3.23798761244484,11.955706312503867
39.693919726568254,24.743976764671167
61.655886755581776,27.13394244247966
71.32925698292415,28.829026382629646
-9.834578146024068,12.458685268022618
50.9827263291599,24.165462216294465
72.27374135698786,26.577349866581855
44.951825065093644,25.89612758858753
43.106378007744844,27.933498505300115
22.88498812879459,18.912184943722586
28.969103038257344,23.318615699219215
-1.2977327099729585,17.254149053191558
40.40192429513007,24.111912496773964
51.933049731657945,25.147216632044138
54.990507730182514,21.095890564096685
-3.446497128579054,16.676414633623637
24.209004608081734,19.033184656869988
42.31368356185205,19.713020248997314
72.02758294929934,28.621795191523386
68.24336340799016,25.4994536121825
27.782828421138248,15.648112922944296
64.63579422356344,29.44718832698462
34.419067360065476,20.298448019086855
-0.5742253825105017,15.496518498589188
75.88552477809382,28.575276887424753
23.780431712313373,20.530659851536825
44.44288572945612,26.971739487871282
26.858301326807606,23.682041896997216
30.074039492281926,28.352500647200447
23.96254510125501,19.800351944891265
-3.255417331935412,16.080678769005175
75.733351568211,32.06106973216511
57.45021103480697,24.91393742138131
67.06783814112774,28.345563843863086
4.19851319568259,16.55613906896881
1.6228176562362364,15.278356556994996
-16.918396623608405,11.937716846303415
42.34994372328085,22.338341171561026
-14.463937929223373,13.380511657123778
30.86440555599163,20.62734415138138
26.18386576713838,20.833678007676728
-12.140524692587123,13.117613207304599
25.564986483411943,22.5173934745824
17.656170575414464,20.294247113395613
70.696740860447,29.792010279015965
75.19861361454772,30.191616493988192
25.807177089344044,23.15472014360554
56.185684549901765,25.626808918115735
9.999802174826552,18.48862451980595
77.95208858793723,31.48329348728606
23.43923610695262,18.99639426462034
6.645892850008622,13.208054204261199
-18.265038519213732,11.657099983021599
26.826330454913844,21.438406802528895
11.120697424109743,14.760155008335818
70.28217832822153,33.4976083545887
64.00307856351492,30.271065523185438
70.71362670014742,28.768509145474027
13.33935480056278,18.775038006243385
-15.316601562511948,9.185448412565986
46.47218587698437,25.465558679139722
-18.50098168631941,10.943590827428505
14.673190056452754,22.6370100923137
79.03177129473842,32.509289653951555
27.38285538744973,15.750774917159553
11.100569363895168,18.395834564815594
13.11009192849238,20.410732291662374
5.62562449661041,12.165947441051825
10.541048068669351,19.18370172607444
